rgn_id,habitat,year,km2,label
1,soft_bottom,2012,164.171153134499,Cocos Islands
2,soft_bottom,2012,82.9588273817949,Christmas Island
3,soft_bottom,2012,3370.74814414451,Norfolk Island
4,soft_bottom,2012,347.553824188994,Macquarie Island
5,soft_bottom,2012,10926.9874424042,New Caledonia
6,soft_bottom,2012,1017.33719894517,Vanuatu
7,soft_bottom,2012,9662.52026294275,Solomon Islands
8,soft_bottom,2012,130.987622181782,Palau
9,soft_bottom,2012,7479.39322657972,Micronesia
10,soft_bottom,2012,27.9440260654467,Nauru
11,soft_bottom,2012,2848.54415704647,Marshall Islands
13,soft_bottom,2012,405.188377948977,Northern Mariana Islands and Guam
14,soft_bottom,2012,70752.527496082,Taiwan
15,soft_bottom,2012,41759.7272023665,Philippines
16,soft_bottom,2012,2019537.46827101,Australia
17,soft_bottom,2012,138014.671486427,Papua New Guinea
18,soft_bottom,2012,10475.5167712843,Fiji
19,soft_bottom,2012,3182.12596820275,Tuvalu
20,soft_bottom,2012,241544.668306463,South Korea
21,soft_bottom,2012,34403.4623406376,North Korea
24,soft_bottom,2012,47772.9323113248,Cambodia
25,soft_bottom,2012,217190.576339612,Thailand
26,soft_bottom,2012,6372.1111937364,Andaman and Nicobar
28,soft_bottom,2012,920.406358530651,Comoro Islands
29,soft_bottom,2012,1433.00458666869,Mayotte
30,soft_bottom,2012,142.339882770869,Glorioso Islands
31,soft_bottom,2012,37210.9637094005,Seychelles
32,soft_bottom,2012,227.9184625963,R_union
33,soft_bottom,2012,382.483856770802,Juan de Nova Island
34,soft_bottom,2012,186.875674312675,Bassas da India
37,soft_bottom,2012,26414.0906383635,Mauritius
38,soft_bottom,2012,14723.0087332322,British Indian Ocean Territory
39,soft_bottom,2012,6541.52185175817,Maldives
40,soft_bottom,2012,27375.5397851778,Sri Lanka
41,soft_bottom,2012,74615.78909963,Mozambique
42,soft_bottom,2012,83880.1069911401,Madagascar
43,soft_bottom,2012,7024.42955220167,Kenya
44,soft_bottom,2012,44517.4532747003,Somalia
45,soft_bottom,2012,58341.0136689509,Eritrea
46,soft_bottom,2012,1219.05813710511,Djibouti
47,soft_bottom,2012,50103.638735346,Yemen
48,soft_bottom,2012,48640.9436209827,Oman
49,soft_bottom,2012,15770.0364598719,Sudan
50,soft_bottom,2012,89096.0341064187,Saudi Arabia
51,soft_bottom,2012,11811.5905175385,Kuwait
52,soft_bottom,2012,7652.29688785968,Bahrain
53,soft_bottom,2012,48395.5601420955,Pakistan
54,soft_bottom,2012,52828.181276727,United Arab Emirates
55,soft_bottom,2012,1779.68516004314,Azores
56,soft_bottom,2012,4776.6819555623,Cape Verde
57,soft_bottom,2012,796.404742865232,Madeira
58,soft_bottom,2012,5102.40450938766,Canary Islands
59,soft_bottom,2012,3453.70697152631,Belgium
60,soft_bottom,2012,45.4090423563509,Gibraltar
61,soft_bottom,2012,32745.1590438163,Tunisia
62,soft_bottom,2012,50705.3085465676,Morocco
63,soft_bottom,2012,56402.3968606606,Western Sahara
64,soft_bottom,2012,27612.1907559195,Mauritania
65,soft_bottom,2012,4921.6415907768,Gambia
66,soft_bottom,2012,22442.5459338119,Senegal
67,soft_bottom,2012,42361.3970135881,Libya
68,soft_bottom,2012,5325.95671791124,Malta
69,soft_bottom,2012,28157.9725150103,Latvia
70,soft_bottom,2012,36262.6133248044,Estonia
71,soft_bottom,2012,8977.89162433931,Bulgaria
72,soft_bottom,2012,21791.9740769757,Romania
73,soft_bottom,2012,3800720.2534611,Russia
74,soft_bottom,2012,3059.87085416642,Georgia
75,soft_bottom,2012,70542.9473005912,Ukraine
76,soft_bottom,2012,44658.9199066566,Turkey
77,soft_bottom,2012,978.91416310518,Syria
78,soft_bottom,2012,1038.29521849425,Lebanon
79,soft_bottom,2012,3842.30358399892,Israel
80,soft_bottom,2012,69073.2661797116,Greece
81,soft_bottom,2012,3457.19997478449,Cyprus
82,soft_bottom,2012,5484.01511534392,Albania
84,soft_bottom,2012,6550.25435990362,Algeria
85,soft_bottom,2012,155.438644989047,Ascension
86,soft_bottom,2012,489.020456145318,Saint Helena
88,soft_bottom,2012,1019.95695138881,Tristan da Cunha
89,soft_bottom,2012,23155.1185984808,South Georgia and the South Sandwich Islands
90,soft_bottom,2012,262.848495178108,Prince Edward Islands
92,soft_bottom,2012,52.3950488727126,Amsterdam Island and Saint Paul Island
93,soft_bottom,2012,45543.5229817909,Kerguelen Islands
94,soft_bottom,2012,6338.05441196913,Heard and McDonald Islands
95,soft_bottom,2012,172947.323820679,Falkland Islands
96,soft_bottom,2012,24073.7784553824,Sierra Leone
97,soft_bottom,2012,18128.6869099586,Liberia
98,soft_bottom,2012,361.525837221717,Togo
100,soft_bottom,2012,4629.9758187187,Republique du Congo
101,soft_bottom,2012,84453.8327762963,Namibia
102,soft_bottom,2012,147188.171293224,South Africa
103,soft_bottom,2012,1603.28849550501,Sao Tome and Principe
104,soft_bottom,2012,7823.45404751054,Equatorial Guinea
106,soft_bottom,2012,21653.127197463,Ghana
107,soft_bottom,2012,21.8312703636302,Clipperton Island
108,soft_bottom,2012,84.705329010885393,Bermuda
110,soft_bottom,2012,88897.8061715169,Bahamas
111,soft_bottom,2012,4875.35929760591,Turks and Caicos Islands
112,soft_bottom,2012,58523.5230891909,Cuba
113,soft_bottom,2012,239.270723185388,Cayman Islands
114,soft_bottom,2012,3121.87166199913,Haiti
115,soft_bottom,2012,8120.35932445591,Dominican Republic
116,soft_bottom,2012,7330.06733729249,Puerto Rico and Virgin Islands of the United States
117,soft_bottom,2012,2385.72122533751,British Virgin Islands
118,soft_bottom,2012,1757.85388967951,Anguilla
119,soft_bottom,2012,231.411465854481,Saint Kitts and Nevis
