rgn_id,taxa_code,taxa_group,year,tonnes,label
6,Blue shrimp_3,SH,2006,22,Vanuatu
6,Blue shrimp_3,SH,2007,18,Vanuatu
6,Blue shrimp_3,SH,2008,20,Vanuatu
6,Blue shrimp_3,SH,2009,0,Vanuatu
6,Blue shrimp_3,SH,2010,0,Vanuatu
6,Blue shrimp_3,SH,2011,0,Vanuatu
6,Blue shrimp_3,SH,2012,0,Vanuatu
6,Blue shrimp_3,SH,2013,12,Vanuatu
6,Blue shrimp_3,SH,2014,12.6,Vanuatu
6,Blue shrimp_3,SH,2015,0,Vanuatu
6,Blue shrimp_3,SH,2016,0,Vanuatu
6,Whiteleg shrimp_4,SH,2010,25,Vanuatu
6,Whiteleg shrimp_4,SH,2011,14,Vanuatu
6,Whiteleg shrimp_4,SH,2012,17,Vanuatu
6,Whiteleg shrimp_4,SH,2013,0,Vanuatu
6,Whiteleg shrimp_4,SH,2014,0,Vanuatu
6,Whiteleg shrimp_4,SH,2015,8,Vanuatu
6,Whiteleg shrimp_4,SH,2016,11.16,Vanuatu
7,Giant tiger prawn_5,SH,1987,6,Solomon Islands
7,Giant tiger prawn_5,SH,1988,5,Solomon Islands
7,Giant tiger prawn_5,SH,1989,3,Solomon Islands
7,Giant tiger prawn_5,SH,1990,5,Solomon Islands
7,Giant tiger prawn_5,SH,1991,6,Solomon Islands
7,Giant tiger prawn_5,SH,1992,8,Solomon Islands
7,Giant tiger prawn_5,SH,1993,10,Solomon Islands
7,Giant tiger prawn_5,SH,1994,13,Solomon Islands
7,Giant tiger prawn_5,SH,1995,13,Solomon Islands
7,Giant tiger prawn_5,SH,1996,13,Solomon Islands
7,Giant tiger prawn_5,SH,1997,13,Solomon Islands
7,Giant tiger prawn_5,SH,1998,13,Solomon Islands
7,Giant tiger prawn_5,SH,1999,13,Solomon Islands
7,Giant tiger prawn_5,SH,2000,15,Solomon Islands
7,Giant tiger prawn_5,SH,2001,15,Solomon Islands
7,Giant tiger prawn_5,SH,2002,0,Solomon Islands
7,Giant tiger prawn_5,SH,2003,0,Solomon Islands
7,Giant tiger prawn_5,SH,2004,0,Solomon Islands
7,Giant tiger prawn_5,SH,2005,0,Solomon Islands
7,Giant tiger prawn_5,SH,2006,0,Solomon Islands
7,Giant tiger prawn_5,SH,2007,1,Solomon Islands
7,Giant tiger prawn_5,SH,2008,1,Solomon Islands
7,Giant tiger prawn_5,SH,2009,0,Solomon Islands
7,Giant tiger prawn_5,SH,2010,0,Solomon Islands
7,Giant tiger prawn_5,SH,2011,0,Solomon Islands
7,Giant tiger prawn_5,SH,2012,0,Solomon Islands
7,Giant tiger prawn_5,SH,2013,0,Solomon Islands
7,Giant tiger prawn_5,SH,2014,0,Solomon Islands
7,Giant tiger prawn_5,SH,2015,0,Solomon Islands
7,Giant tiger prawn_5,SH,2016,0,Solomon Islands
8,Bear paw clam_6,BI,2002,1,Palau
8,Bear paw clam_6,BI,2003,1,Palau
8,Bear paw clam_6,BI,2004,0.1,Palau
8,Bear paw clam_6,BI,2005,0.1,Palau
8,Bear paw clam_6,BI,2006,0.1,Palau
8,Bear paw clam_6,BI,2007,2,Palau
8,Bear paw clam_6,BI,2008,0.1,Palau
8,Bear paw clam_6,BI,2009,4.95,Palau
8,Bear paw clam_6,BI,2010,0.68,Palau
8,Bear paw clam_6,BI,2011,0.09,Palau
8,Bear paw clam_6,BI,2012,0.06,Palau
8,Bear paw clam_6,BI,2013,0.11,Palau
8,Bear paw clam_6,BI,2014,0.26,Palau
8,Bear paw clam_6,BI,2015,0.21,Palau
8,Bear paw clam_6,BI,2016,4.4,Palau
8,Crocus giant clam_7,BI,2002,0.1,Palau
8,Crocus giant clam_7,BI,2003,0.1,Palau
8,Crocus giant clam_7,BI,2004,1,Palau
8,Crocus giant clam_7,BI,2005,2,Palau
8,Crocus giant clam_7,BI,2006,2,Palau
8,Crocus giant clam_7,BI,2007,0,Palau
8,Crocus giant clam_7,BI,2008,0.1,Palau
8,Crocus giant clam_7,BI,2009,1.45,Palau
8,Crocus giant clam_7,BI,2010,1.35,Palau
8,Crocus giant clam_7,BI,2011,0.77,Palau
8,Crocus giant clam_7,BI,2012,0,Palau
8,Crocus giant clam_7,BI,2013,0,Palau
8,Crocus giant clam_7,BI,2014,2.8,Palau
8,Crocus giant clam_7,BI,2015,1.8,Palau
8,Crocus giant clam_7,BI,2016,1.5,Palau
8,Elongate giant clam_8,BI,2002,0.1,Palau
8,Elongate giant clam_8,BI,2003,0.1,Palau
8,Elongate giant clam_8,BI,2004,1,Palau
8,Elongate giant clam_8,BI,2005,1,Palau
8,Elongate giant clam_8,BI,2006,1,Palau
8,Elongate giant clam_8,BI,2007,2,Palau
8,Elongate giant clam_8,BI,2008,0.1,Palau
8,Elongate giant clam_8,BI,2009,0.6,Palau
8,Elongate giant clam_8,BI,2010,1.2,Palau
8,Elongate giant clam_8,BI,2011,0.59,Palau
8,Elongate giant clam_8,BI,2012,0.08,Palau
8,Elongate giant clam_8,BI,2013,0,Palau
8,Elongate giant clam_8,BI,2014,2.79,Palau
8,Elongate giant clam_8,BI,2015,0.65,Palau
8,Elongate giant clam_8,BI,2016,0.2,Palau
8,Fluted giant clam_9,BI,2002,1,Palau
8,Fluted giant clam_9,BI,2003,1,Palau
8,Fluted giant clam_9,BI,2004,0.1,Palau
8,Fluted giant clam_9,BI,2005,0.1,Palau
8,Fluted giant clam_9,BI,2006,0.1,Palau
8,Fluted giant clam_9,BI,2007,2,Palau
8,Fluted giant clam_9,BI,2008,0,Palau
8,Fluted giant clam_9,BI,2009,0.38,Palau
8,Fluted giant clam_9,BI,2010,0.28,Palau
8,Fluted giant clam_9,BI,2011,0.33,Palau
8,Fluted giant clam_9,BI,2012,0.1,Palau
8,Fluted giant clam_9,BI,2013,0,Palau
8,Fluted giant clam_9,BI,2014,0.98,Palau
8,Fluted giant clam_9,BI,2015,0.33,Palau
8,Fluted giant clam_9,BI,2016,0.2,Palau
8,Giant clam_10,BI,1989,3,Palau
8,Giant clam_10,BI,1990,2,Palau
8,Giant clam_10,BI,1991,2,Palau
8,Giant clam_10,BI,1992,2,Palau
8,Giant clam_10,BI,1993,2,Palau
8,Giant clam_10,BI,1994,3,Palau
8,Giant clam_10,BI,1995,3,Palau
8,Giant clam_10,BI,1996,2,Palau
8,Giant clam_10,BI,1997,2,Palau
8,Giant clam_10,BI,1998,1,Palau
8,Giant clam_10,BI,1999,1,Palau
8,Giant clam_10,BI,2000,2,Palau
8,Giant clam_10,BI,2001,2,Palau
8,Giant clam_10,BI,2002,0.1,Palau
8,Giant clam_10,BI,2003,0.1,Palau
8,Giant clam_10,BI,2004,0.1,Palau
8,Giant clam_10,BI,2005,0.1,Palau
8,Giant clam_10,BI,2006,0.1,Palau
8,Giant clam_10,BI,2007,0,Palau
8,Giant clam_10,BI,2008,0,Palau
8,Giant clam_10,BI,2009,0,Palau
8,Giant clam_10,BI,2010,0.1,Palau
8,Giant clam_10,BI,2011,0.1,Palau
8,Giant clam_10,BI,2012,0,Palau
8,Giant clam_10,BI,2013,0,Palau
8,Giant clam_10,BI,2014,0,Palau
8,Giant clam_10,BI,2015,0,Palau
8,Giant clam_10,BI,2016,0,Palau
8,Milkfish_11,F,2007,4,Palau
8,Milkfish_11,F,2008,18,Palau
8,Milkfish_11,F,2009,14.3,Palau
8,Milkfish_11,F,2010,17.5,Palau
8,Milkfish_11,F,2011,19.7,Palau
8,Milkfish_11,F,2012,35.7,Palau
8,Milkfish_11,F,2013,19.7,Palau
8,Milkfish_11,F,2014,20,Palau
8,Milkfish_11,F,2015,20,Palau
8,Milkfish_11,F,2016,14,Palau
8,Smooth giant clam_12,BI,2002,2,Palau
8,Smooth giant clam_12,BI,2003,2,Palau
8,Smooth giant clam_12,BI,2004,3,Palau
8,Smooth giant clam_12,BI,2005,2,Palau
8,Smooth giant clam_12,BI,2006,2,Palau
8,Smooth giant clam_12,BI,2007,8,Palau
8,Smooth giant clam_12,BI,2008,2,Palau
8,Smooth giant clam_12,BI,2009,20.2,Palau
8,Smooth giant clam_12,BI,2010,4.1,Palau
8,Smooth giant clam_12,BI,2011,2.1,Palau
8,Smooth giant clam_12,BI,2012,0.07,Palau
8,Smooth giant clam_12,BI,2013,0.09,Palau
8,Smooth giant clam_12,BI,2014,2.5,Palau
8,Smooth giant clam_12,BI,2015,2.1,Palau
8,Smooth giant clam_12,BI,2016,2.9,Palau
9,"Clams, etc. nei_13",BI,1984,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1985,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1986,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1987,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1988,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1989,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1990,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1991,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1992,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1993,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1994,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1995,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1996,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1997,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1998,0.1,Micronesia
9,"Clams, etc. nei_13",BI,1999,0.1,Micronesia
9,"Clams, etc. nei_13",BI,2000,0.1,Micronesia
9,"Clams, etc. nei_13",BI,2001,0.1,Micronesia
9,"Clams, etc. nei_13",BI,2002,0.1,Micronesia
9,"Clams, etc. nei_13",BI,2003,0.1,Micronesia
9,"Clams, etc. nei_13",BI,2004,0.1,Micronesia
9,"Clams, etc. nei_13",BI,2005,0.1,Micronesia
9,"Clams, etc. nei_13",BI,2006,0.1,Micronesia
9,"Clams, etc. nei_13",BI,2007,0.1,Micronesia
9,"Clams, etc. nei_13",BI,2008,0,Micronesia
9,"Clams, etc. nei_13",BI,2009,0,Micronesia
9,"Clams, etc. nei_13",BI,2010,0,Micronesia
9,"Clams, etc. nei_13",BI,2011,0,Micronesia
9,"Clams, etc. nei_13",BI,2012,0,Micronesia
9,"Clams, etc. nei_13",BI,2013,0,Micronesia
9,"Clams, etc. nei_13",BI,2014,0,Micronesia
9,"Clams, etc. nei_13",BI,2015,0,Micronesia
9,"Clams, etc. nei_13",BI,2016,0,Micronesia
9,Milkfish_14,F,1984,0.1,Micronesia
9,Milkfish_14,F,1985,0.1,Micronesia
9,Milkfish_14,F,1986,0.1,Micronesia
9,Milkfish_14,F,1987,0.1,Micronesia
9,Milkfish_14,F,1988,0.1,Micronesia
9,Milkfish_14,F,1989,0.1,Micronesia
9,Milkfish_14,F,1990,0.1,Micronesia
9,Milkfish_14,F,1991,0.1,Micronesia
9,Milkfish_14,F,1992,0.1,Micronesia
9,Milkfish_14,F,1993,0.1,Micronesia
9,Milkfish_14,F,1994,0.1,Micronesia
9,Milkfish_14,F,1995,0.1,Micronesia
9,Milkfish_14,F,1996,0.1,Micronesia
9,Milkfish_14,F,1997,0.1,Micronesia
9,Milkfish_14,F,1998,0.1,Micronesia
9,Milkfish_14,F,1999,0.1,Micronesia
9,Milkfish_14,F,2000,0.1,Micronesia
9,Milkfish_14,F,2001,0.1,Micronesia
9,Milkfish_14,F,2002,0.1,Micronesia
9,Milkfish_14,F,2003,0.1,Micronesia
9,Milkfish_14,F,2004,0.1,Micronesia
9,Milkfish_14,F,2005,0.1,Micronesia
9,Milkfish_14,F,2006,0.1,Micronesia
9,Milkfish_14,F,2007,0.1,Micronesia
9,Milkfish_14,F,2008,0,Micronesia
9,Milkfish_14,F,2009,0,Micronesia
9,Milkfish_14,F,2010,0,Micronesia
9,Milkfish_14,F,2011,0,Micronesia
9,Milkfish_14,F,2012,0,Micronesia
9,Milkfish_14,F,2013,0,Micronesia
9,Milkfish_14,F,2014,0,Micronesia
9,Milkfish_14,F,2015,0,Micronesia
9,Milkfish_14,F,2016,0,Micronesia
10,Milkfish_15,F,2001,0.4,Nauru
10,Milkfish_15,F,2002,0,Nauru
10,Milkfish_15,F,2003,0,Nauru
10,Milkfish_15,F,2004,0,Nauru
10,Milkfish_15,F,2005,0,Nauru
10,Milkfish_15,F,2006,0.8,Nauru
10,Milkfish_15,F,2007,0,Nauru
10,Milkfish_15,F,2008,0,Nauru
10,Milkfish_15,F,2009,0,Nauru
10,Milkfish_15,F,2010,0,Nauru
10,Milkfish_15,F,2011,0,Nauru
10,Milkfish_15,F,2012,1,Nauru
10,Milkfish_15,F,2013,0.1,Nauru
10,Milkfish_15,F,2014,0.3,Nauru
10,Milkfish_15,F,2015,0.3,Nauru
10,Milkfish_15,F,2016,0.3,Nauru
13,Banana prawn_16,SH,1970,0.1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1971,0.1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1972,0.1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1973,0.1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1974,0.1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1975,0.1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1976,0.1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1977,0.1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1978,0.1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1979,0.1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1980,0.1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1981,0.1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1982,1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1983,0.1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1984,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1985,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1986,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1987,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1988,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1989,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1990,0.1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1991,1,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1992,10,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1993,20,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1994,20,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1995,20,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1996,22,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1997,22,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1998,22,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,1999,25,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2000,25,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2001,25,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2002,25,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2003,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2004,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2005,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2006,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2007,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2008,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2009,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2010,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2011,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2012,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2013,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2014,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2015,0,Northern Mariana Islands and Guam
13,Banana prawn_16,SH,2016,0,Northern Mariana Islands and Guam
13,Milkfish_17,F,2003,40,Northern Mariana Islands and Guam
13,Milkfish_17,F,2004,40,Northern Mariana Islands and Guam
13,Milkfish_17,F,2005,40,Northern Mariana Islands and Guam
13,Milkfish_17,F,2006,40,Northern Mariana Islands and Guam
13,Milkfish_17,F,2007,40,Northern Mariana Islands and Guam
13,Milkfish_17,F,2008,40,Northern Mariana Islands and Guam
13,Milkfish_17,F,2009,40,Northern Mariana Islands and Guam
13,Milkfish_17,F,2010,35,Northern Mariana Islands and Guam
13,Milkfish_17,F,2011,30,Northern Mariana Islands and Guam
13,Milkfish_17,F,2012,30,Northern Mariana Islands and Guam
13,Milkfish_17,F,2013,30,Northern Mariana Islands and Guam
13,Milkfish_17,F,2014,30,Northern Mariana Islands and Guam
13,Milkfish_17,F,2015,30,Northern Mariana Islands and Guam
13,Milkfish_17,F,2016,30,Northern Mariana Islands and Guam
13,Mullets nei_18,F,1990,0.1,Northern Mariana Islands and Guam
13,Mullets nei_18,F,1991,1,Northern Mariana Islands and Guam
13,Mullets nei_18,F,1992,0.1,Northern Mariana Islands and Guam
13,Mullets nei_18,F,1993,0.1,Northern Mariana Islands and Guam
13,Mullets nei_18,F,1994,4,Northern Mariana Islands and Guam
13,Mullets nei_18,F,1995,5,Northern Mariana Islands and Guam
13,Mullets nei_18,F,1996,5,Northern Mariana Islands and Guam
13,Mullets nei_18,F,1997,5,Northern Mariana Islands and Guam
13,Mullets nei_18,F,1998,5,Northern Mariana Islands and Guam
13,Mullets nei_18,F,1999,7,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2000,7,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2001,7,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2002,7,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2003,0,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2004,0,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2005,0,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2006,0,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2007,0,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2008,0,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2009,0,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2010,0,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2011,0,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2012,0,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2013,0,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2014,0,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2015,0,Northern Mariana Islands and Guam
13,Mullets nei_18,F,2016,0,Northern Mariana Islands and Guam
13,Whiteleg shrimp_19,SH,2003,10,Northern Mariana Islands and Guam
13,Whiteleg shrimp_19,SH,2004,10,Northern Mariana Islands and Guam
13,Whiteleg shrimp_19,SH,2005,10,Northern Mariana Islands and Guam
13,Whiteleg shrimp_19,SH,2006,12,Northern Mariana Islands and Guam
13,Whiteleg shrimp_19,SH,2007,17,Northern Mariana Islands and Guam
13,Whiteleg shrimp_19,SH,2008,22,Northern Mariana Islands and Guam
13,Whiteleg shrimp_19,SH,2009,27,Northern Mariana Islands and Guam
13,Whiteleg shrimp_19,SH,2010,31.05,Northern Mariana Islands and Guam
13,Whiteleg shrimp_19,SH,2011,31,Northern Mariana Islands and Guam
13,Whiteleg shrimp_19,SH,2012,31,Northern Mariana Islands and Guam
13,Whiteleg shrimp_19,SH,2013,30,Northern Mariana Islands and Guam
13,Whiteleg shrimp_19,SH,2014,33,Northern Mariana Islands and Guam
13,Whiteleg shrimp_19,SH,2015,33,Northern Mariana Islands and Guam
13,Whiteleg shrimp_19,SH,2016,33,Northern Mariana Islands and Guam
14,Abalones nei_20,BI,1976,4,Taiwan
14,Abalones nei_20,BI,1977,128,Taiwan
14,Abalones nei_20,BI,1978,144,Taiwan
14,Abalones nei_20,BI,1979,118,Taiwan
14,Abalones nei_20,BI,1980,130,Taiwan
14,Abalones nei_20,BI,1981,451,Taiwan
14,Abalones nei_20,BI,1982,170,Taiwan
14,Abalones nei_20,BI,1983,157,Taiwan
14,Abalones nei_20,BI,1984,144,Taiwan
14,Abalones nei_20,BI,1985,253,Taiwan
14,Abalones nei_20,BI,1986,502,Taiwan
14,Abalones nei_20,BI,1987,1072,Taiwan
14,Abalones nei_20,BI,1988,1157,Taiwan
14,Abalones nei_20,BI,1989,833,Taiwan
14,Abalones nei_21,BI,1989,82,Taiwan
14,Abalones nei_20,BI,1990,884,Taiwan
14,Abalones nei_21,BI,1990,240,Taiwan
14,Abalones nei_20,BI,1991,1169,Taiwan
14,Abalones nei_21,BI,1991,125,Taiwan
14,Abalones nei_20,BI,1992,1200,Taiwan
14,Abalones nei_21,BI,1992,155,Taiwan
14,Abalones nei_20,BI,1993,821,Taiwan
14,Abalones nei_21,BI,1993,230,Taiwan
14,Abalones nei_20,BI,1994,828,Taiwan
14,Abalones nei_21,BI,1994,220,Taiwan
14,Abalones nei_20,BI,1995,1396,Taiwan
14,Abalones nei_21,BI,1995,186,Taiwan
14,Abalones nei_20,BI,1996,1618,Taiwan
14,Abalones nei_21,BI,1996,196,Taiwan
14,Abalones nei_20,BI,1997,2045,Taiwan
14,Abalones nei_21,BI,1997,163,Taiwan
14,Abalones nei_20,BI,1998,2199,Taiwan
14,Abalones nei_21,BI,1998,113,Taiwan
14,Abalones nei_20,BI,1999,1683,Taiwan
14,Abalones nei_21,BI,1999,116,Taiwan
14,Abalones nei_20,BI,2000,2311,Taiwan
14,Abalones nei_21,BI,2000,147,Taiwan
14,Abalones nei_20,BI,2001,2385,Taiwan
14,Abalones nei_21,BI,2001,111,Taiwan
14,Abalones nei_20,BI,2002,2170,Taiwan
14,Abalones nei_21,BI,2002,155,Taiwan
14,Abalones nei_20,BI,2003,967,Taiwan
14,Abalones nei_21,BI,2003,117,Taiwan
14,Abalones nei_20,BI,2004,1211,Taiwan
14,Abalones nei_21,BI,2004,89,Taiwan
14,Abalones nei_20,BI,2005,473,Taiwan
14,Abalones nei_21,BI,2005,6,Taiwan
14,Abalones nei_20,BI,2006,639,Taiwan
14,Abalones nei_21,BI,2006,12,Taiwan
14,Abalones nei_20,BI,2007,312,Taiwan
14,Abalones nei_21,BI,2007,15,Taiwan
14,Abalones nei_20,BI,2008,320,Taiwan
14,Abalones nei_21,BI,2008,28,Taiwan
14,Abalones nei_20,BI,2009,213,Taiwan
14,Abalones nei_21,BI,2009,5,Taiwan
14,Abalones nei_20,BI,2010,171,Taiwan
14,Abalones nei_21,BI,2010,0,Taiwan
14,Abalones nei_20,BI,2011,56.9,Taiwan
14,Abalones nei_21,BI,2011,30.3,Taiwan
14,Abalones nei_20,BI,2012,63,Taiwan
14,Abalones nei_21,BI,2012,16,Taiwan
14,Abalones nei_20,BI,2013,48.58,Taiwan
14,Abalones nei_21,BI,2013,98.4,Taiwan
14,Abalones nei_20,BI,2014,152.2,Taiwan
14,Abalones nei_21,BI,2014,61.15,Taiwan
14,Abalones nei_20,BI,2015,56.7,Taiwan
14,Abalones nei_21,BI,2015,288,Taiwan
14,Abalones nei_20,BI,2016,31.47,Taiwan
14,Abalones nei_21,BI,2016,267,Taiwan
14,Amberjacks nei_22,F,1993,51,Taiwan
14,Amberjacks nei_22,F,1994,61,Taiwan
14,Amberjacks nei_22,F,1995,3,Taiwan
14,Amberjacks nei_23,F,1995,2,Taiwan
14,Amberjacks nei_22,F,1996,148,Taiwan
14,Amberjacks nei_23,F,1996,20,Taiwan
14,Amberjacks nei_22,F,1997,648,Taiwan
14,Amberjacks nei_23,F,1997,69,Taiwan
14,Amberjacks nei_22,F,1998,989,Taiwan
14,Amberjacks nei_23,F,1998,406,Taiwan
14,Amberjacks nei_22,F,1999,898,Taiwan
14,Amberjacks nei_23,F,1999,154,Taiwan
14,Amberjacks nei_22,F,2000,536,Taiwan
14,Amberjacks nei_23,F,2000,97,Taiwan
14,Amberjacks nei_22,F,2001,424,Taiwan
14,Amberjacks nei_23,F,2001,119,Taiwan
14,Amberjacks nei_22,F,2002,620,Taiwan
14,Amberjacks nei_23,F,2002,292,Taiwan
14,Amberjacks nei_22,F,2003,843,Taiwan
