year,rgn_id,fao_rgn,taxon_scientific_name,taxon_common_name,taxon_key,tons,stock_id,label
1950,15,61,Acanthopagrus schlegelii,Blackhead seabream,606531,0.00365254971823522,Acanthopagrus_schlegelii-61,Philippines
1950,15,61,Ariidae,"Sea catfishes, coblers",400145,5.78776717064049,Ariidae-61,Philippines
1950,15,61,Atrobucca nibe,Blackmouth croaker,600941,34.1081036781332,Atrobucca_nibe-61,Philippines
1950,15,61,Auxis,Bullet and frigate tunas,501163,48.5479014190825,Auxis-61,Philippines
1950,15,61,Auxis rochei,Bullet tuna,600093,0.335322066638854,Auxis_rochei-61,Philippines
1950,15,61,Auxis thazard,Frigate tuna,600094,0.0680356776482385,Auxis_thazard-61,Philippines
1950,15,61,Bathylagidae,Deepsea smelts,400084,0.00856976411396954,Bathylagidae-61,Philippines
1950,15,61,Batoidea,"Batoids, skates, rays, sawfishes",300063,7.63637697894022,Batoidea-61,Philippines
1950,15,61,Bivalvia,Clams,290004,1.38986208426335,Bivalvia-61,Philippines
1950,15,61,Bramidae,Pomfrets,400319,0.00852231764579206,Bramidae-61,Philippines
1950,15,61,Carangidae,"Jacks, pompanos",400314,37.1202086303966,Carangidae-61,Philippines
1950,15,61,Carangoides malabaricus,Malabar trevally,604443,0.281265094272419,Carangoides_malabaricus-61,Philippines
1950,15,61,Carangoides talamparoides,Imposter trevally,601912,25.0126973057065,Carangoides_talamparoides-61,Philippines
1950,15,61,Cephalopoda,"Squids, cuttlefishes, octopuses",290002,3.21774957905508,Cephalopoda-61,Philippines
1950,15,61,Cheilopogon unicolor,Limpidwing flyingfish,623049,0.0378938648103529,Cheilopogon_unicolor-61,Philippines
1950,15,61,Chirocentrus dorab,Dorab wolfherring,606358,1.284385448837,Chirocentrus_dorab-61,Philippines
1950,15,61,Chondrichthyes,"Sharks, rays, chimaeras",200538,73.355405363455,Chondrichthyes-61,Philippines
1950,15,61,Clupeidae,"Herrings, sardines, menhadens",400043,0.41146511760872,Clupeidae-61,Philippines
1950,15,61,Cololabis saira,Pacific saury,600303,0.330183075952896,Cololabis_saira-61,Philippines
1950,15,61,Coryphaena,Dolphinfishes,500116,5.21350647507943,Coryphaena-61,Philippines
1950,15,61,Coryphaena hippurus,Common dolphinfish,600006,4.93346639595986,Coryphaena_hippurus-61,Philippines
1950,15,61,Cypselurus,Cypselurid flyingfishes,501634,0.842939053474177,Cypselurus-61,Philippines
1950,15,61,Decapoda,"Crabs, lobsters, shrimps",390013,21.9017160269271,Decapoda-61,Philippines
1950,15,61,Elasmobranchii,"Sharks, rays, skates",200004,51.2818782343217,Elasmobranchii-61,Philippines
1950,15,61,Engraulis japonicus,Japanese anchovy,601663,80.5879398401975,Engraulis_japonicus-61,Philippines
1950,15,61,Epinephelus,"Seabasses, hinds",500366,1.83335925887517,Epinephelus-61,Philippines
1950,15,61,Epinephelus malabaricus,Malabar grouper,606439,0.217796184993081,Epinephelus_malabaricus-61,Philippines
1950,15,61,Exocoetidae,Flyingfishes,400206,4.223853848275,Exocoetidae-61,Philippines
1950,15,61,Ibacus ciliatus,Sand Crayfish,690611,0.205739752889727,Ibacus_ciliatus-61,Philippines
1950,15,61,Istiompax indica,Black marlin,600217,2.01860538501304e-4,Istiompax_indica-61,Philippines
1950,15,61,Istiophorus platypterus,Indo-Pacific sailfish,600077,3.16346549515223e-5,Istiophorus_platypterus-61,Philippines
1950,15,61,Isurus,Mako sharks,500638,16.1432095004734,Isurus-61,Philippines
1950,15,61,Kajikia audax,Striped marlin,600223,7.19718492270071e-6,Kajikia_audax-61,Philippines
1950,15,61,Katsuwonus pelamis,Skipjack tuna,600107,6.53621311817931e-5,Katsuwonus_pelamis-61,Philippines
1950,15,61,Lethrinidae,"Emperors, scavengers",400328,37.4557601774113,Lethrinidae-61,Philippines
1950,15,61,Lethrinus miniatus,Trumpet emperor,601858,0.0567969325786002,Lethrinus_miniatus-61,Philippines
1950,15,61,Lutjanus bohar,Two-spot red snapper,601417,0.0147731022054956,Lutjanus_bohar-61,Philippines
1950,15,61,Makaira mazara,Indo-Pacific blue marlin,600218,1.88522409327748e-5,Makaira_mazara-61,Philippines
1950,15,61,Marine fishes not identified,Marine fishes nei,100039,201.659397354461,Marine_fishes_not_identified-61,Philippines
1950,15,61,Marsupenaeus japonicus,Kuruma prawn,690219,0.200633862279855,Marsupenaeus_japonicus-61,Philippines
1950,15,61,Mene maculata,Moonfish,600390,1.89693762524634,Mene_maculata-61,Philippines
1950,15,61,Meretrix lusoria,Japanese hard clam,690199,0.140837056628529,Meretrix_lusoria-61,Philippines
1950,15,61,Metapenaeus ensis,Greasyback shrimp,690155,0.00406231447410117,Metapenaeus_ensis-61,Philippines
1950,15,61,Mollusca,"Clams, seasnails, squids, octopuses",190195,2.04602253111983,Mollusca-61,Philippines
1950,15,61,Mugil cephalus,Flathead grey mullet,600785,13.1664856347094,Mugil_cephalus-61,Philippines
1950,15,61,Mugilidae,"Mullets, grey mullets",400359,0.422736766100708,Mugilidae-61,Philippines
1950,15,61,Mullidae,Goatfishes,400332,238.434821023279,Mullidae-61,Philippines
1950,15,61,Muraenesocidae,Pike congers,400504,125.834273410378,Muraenesocidae-61,Philippines
1950,15,61,Muraenidae,Moray eels,400056,1.62494666543774,Muraenidae-61,Philippines
1950,15,61,Nemipteridae,"Threadfins, whiptail breams",400324,239.362635230771,Nemipteridae-61,Philippines
1950,15,61,Nemipterus,Threadfin breams,501552,103.934824418796,Nemipterus-61,Philippines
1950,15,61,Nemipterus virgatus,Golden threadfin bream,600396,0.164446178462914,Nemipterus_virgatus-61,Philippines
1950,15,61,Octopodidae,Octopuses,490012,0.083796867658009,Octopodidae-61,Philippines
1950,15,61,Ommastrephidae,Arrow squids,490004,11.7083451809223,Ommastrephidae-61,Philippines
1950,15,61,Pagrus major,Red seabream,600445,0.0490260520943495,Pagrus_major-61,Philippines
1950,15,61,Pampus argenteus,Silver pomfret,600491,0.0930869285313951,Pampus_argenteus-61,Philippines
1950,15,61,Parastromateus niger,Black pomfret,601947,0.025159895746626,Parastromateus_niger-61,Philippines
1950,15,61,Parupeneus barberinus,Dash-and-dot goatfish,605987,5.37993349696878e-5,Parupeneus_barberinus-61,Philippines
1950,15,61,Pectinidae,Scallops,490055,0.0121617343043059,Pectinidae-61,Philippines
1950,15,61,Penaeus penicillatus,Redtail prawn,690328,0.00311495083852483,Penaeus_penicillatus-61,Philippines
1950,15,61,Pleuronectiformes,Flatfishes,300061,0.423750573063649,Pleuronectiformes-61,Philippines
1950,15,61,Polydactylus sexfilis,Sixfinger threadfin,606416,0.00487491299630027,Polydactylus_sexfilis-61,Philippines
1950,15,61,Portunus pelagicus,Blue swimming crab,690055,5.42494016131832e-4,Portunus_pelagicus-61,Philippines
1950,15,61,Priacanthus macracanthus,Red bigeye,600356,0.395308018761037,Priacanthus_macracanthus-61,Philippines
1950,15,61,Rachycentron canadum,Cobia,603542,0.0398935791065919,Rachycentron_canadum-61,Philippines
1950,15,61,Ranina ranina,Kona crab,690883,0.0159804060815069,Ranina_ranina-61,Philippines
1950,15,61,Sardinella,Sardinellas,501940,2.59466195212491e-4,Sardinella-61,Philippines
1950,15,61,Saurida,Lizardfishes,502057,0.423311481313346,Saurida-61,Philippines
1950,15,61,Saurida tumbil,Greater lizardfish,606479,26.85703582454,Saurida_tumbil-61,Philippines
1950,15,61,Sciaenidae,"Drums, croakers",400331,0.00234888395950181,Sciaenidae-61,Philippines
1950,15,61,Scomber,Chub mackerels,500142,43.5677895106926,Scomber-61,Philippines
